Burgenland	Kärnten	Niederösterreich	Oberösterreich	Salzburg	Steiermark	Tirol	Vorarlberg	Wien	Summe	Timestamp
340	817	1802	1747	582	2069	631	303	2336	10627	2021-06-03 09:30:00
340	817	1803	1748	582	2069	631	303	2338	10631	2021-06-04 09:30:00
341	817	1803	1749	582	2070	631	303	2340	10636	2021-06-05 09:30:00
341	817	1804	1749	582	2070	631	303	2342	10639	2021-06-06 09:30:00
341	817	1804	1749	582	2070	631	303	2343	10640	2021-06-07 09:30:00
341	818	1804	1750	582	2072	633	303	2344	10647	2021-06-08 09:30:00
342	818	1804	1750	583	2073	633	303	2344	10650	2021-06-09 09:30:00
342	818	1804	1750	583	2072	633	303	2345	10650	2021-06-10 09:30:00
342	818	1804	1750	583	2073	633	303	2346	10652	2021-06-11 09:30:00
343	819	1805	1750	583	2073	633	303	2347	10656	2021-06-12 09:30:00
343	819	1808	1750	584	2073	633	304	2347	10661	2021-06-13 09:30:00
343	819	1809	1750	584	2073	633	304	2347	10662	2021-06-14 09:30:00
343	819	1809	1753	584	2073	633	304	2350	10668	2021-06-15 09:30:00
343	819	1810	1754	584	2074	633	304	2350	10671	2021-06-16 09:30:00
343	819	1812	1754	584	2074	633	304	2351	10674	2021-06-17 09:30:00
343	819	1813	1755	585	2074	633	304	2351	10677	2021-06-18 09:30:00
343	819	1814	1755	585	2075	633	304	2351	10679	2021-06-19 09:30:00
343	819	1814	1756	585	2075	633	304	2351	10680	2021-06-20 09:30:00
343	819	1814	1756	585	2075	633	304	2351	10680	2021-06-21 09:30:00
343	819	1814	1757	585	2077	633	304	2352	10684	2021-06-22 09:30:00
343	819	1815	1757	585	2078	633	304	2352	10686	2021-06-23 09:30:00
343	819	1815	1757	585	2088	633	305	2352	10697	2021-06-24 09:30:00
343	819	1815	1757	586	2088	634	306	2352	10700	2021-06-25 09:30:00
343	819	1815	1757	585	2088	634	306	2352	10699	2021-06-26 09:30:00
343	819	1815	1757	585	2089	634	306	2352	10700	2021-06-27 09:30:00
343	819	1815	1757	586	2089	634	306	2352	10701	2021-06-28 09:30:00
343	819	1815	1757	586	2089	634	306	2351	10700	2021-06-29 09:30:00
343	820	1815	1757	586	2089	634	306	2352	10702	2021-06-30 09:30:00
343	820	1816	1757	586	2089	634	306	2355	10706	2021-07-01 09:30:00
343	820	1816	1757	586	2091	634	307	2355	10709	2021-07-02 09:30:00
343	820	1816	1757	586	2091	634	307	2355	10709	2021-07-03 09:30:00
343	820	1816	1757	586	2091	634	307	2355	10709	2021-07-04 09:30:00
343	820	1818	1757	586	2091	634	307	2357	10713	2021-07-05 09:30:00
343	820	1820	1757	586	2091	635	308	2358	10718	2021-07-06 09:30:00
343	820	1821	1757	586	2091	635	308	2358	10719	2021-07-07 09:30:00
343	821	1822	1757	586	2091	635	308	2358	10721	2021-07-08 09:30:00
343	821	1822	1757	586	2091	635	308	2359	10722	2021-07-09 09:30:00
343	821	1822	1757	586	2091	635	308	2360	10723	2021-07-10 09:30:00
343	821	1822	1757	586	2091	635	308	2360	10723	2021-07-11 09:30:00
343	821	1822	1757	586	2091	635	308	2360	10723	2021-07-12 09:30:00
343	822	1822	1757	586	2091	635	308	2360	10724	2021-07-13 09:30:00
343	822	1822	1757	587	2091	635	308	2361	10726	2021-07-14 09:30:00
343	822	1822	1757	588	2091	635	308	2361	10727	2021-07-15 09:30:00
