Burgenland	Kärnten	Niederösterreich	Oberösterreich	Salzburg	Steiermark	Tirol	Vorarlberg	Wien	Summe	Timestamp
225069	305042	1871063	730166	389366	732162	946385	256764	5076086	10532103	2021-05-29 09:30:00
225702	305275	1876057	730704	389770	732974	948115	257316	5157057	10622970	2021-05-30 09:30:00
226111	305746	1880120	731444	390140	734855	950244	257885	5183239	10659784	2021-05-31 09:30:00
226620	306158	1883723	732550	391139	735548	952800	258478	5257940	10744956	2021-06-01 09:30:00
227278	306597	1887489	733769	392256	737960	955227	259127	5355498	10855201	2021-06-02 09:30:00
227923	306993	1893055	734739	393250	738952	957531	259566	5442983	10954992	2021-06-03 09:30:00
228307	307174	1897339	735603	393597	745053	959640	259862	5486686	11013261	2021-06-04 09:30:00
228711	307174	1902479	736420	394563	746862	961625	260277	5554214	11092325	2021-06-05 09:30:00
229210	307693	1906133	736844	394913	747278	963283	260685	5611853	11157892	2021-06-06 09:30:00
229563	307828	1909945	737601	395212	747747	965177	261146	5630454	11184673	2021-06-07 09:30:00
230133	308379	1913010	738569	396310	750363	967196	261465	5709870	11275295	2021-06-08 09:30:00
230737	308793	1916292	739450	397477	752543	968958	261933	5789102	11365285	2021-06-09 09:30:00
230936	311115	1921197	740212	398287	753305	970419	262234	5858801	11446506	2021-06-10 09:30:00
231410	311303	1926378	740942	399355	754970	971552	262520	5933991	11532421	2021-06-11 09:30:00
231680	311447	1930385	741611	399772	755827	973256	262720	5961239	11567937	2021-06-12 09:30:00
231737	311554	1933817	742072	400060	756336	973869	262903	6010976	11623324	2021-06-13 09:30:00
231941	311971	1937064	742649	400246	757541	974562	263227	6030153	11649354	2021-06-14 09:30:00
232155	312114	1939447	743284	401152	758805	975972	263438	6104014	11730381	2021-06-15 09:30:00
232349	312746	1942883	744110	402200	759726	977135	263729	6173260	11808138	2021-06-16 09:30:00
232400	314844	1947553	744746	403031	760738	978643	263916	6246701	11892572	2021-06-17 09:30:00
232751	315169	1951470	745500	404058	761185	979629	264068	6316206	11970036	2021-06-18 09:30:00
232923	315370	1955315	746058	404397	764261	981678	264316	6387685	12052003	2021-06-19 09:30:00
232946	315452	1958547	746432	404516	764562	983031	264584	6431378	12101448	2021-06-20 09:30:00
233118	315566	1961692	746865	404691	765124	984069	264672	6457420	12133217	2021-06-21 09:30:00
233253	316127	1964792	747531	405570	766533	985873	264811	6486935	12171425	2021-06-22 09:30:00
233388	318159	1967399	748197	406536	767167	986689	264984	6586585	12279104	2021-06-23 09:30:00
233527	318354	1971371	748796	407443	767963	987556	265055	6647475	12347540	2021-06-24 09:30:00
233848	318452	1974866	749485	408367	768623	988424	265149	6710845	12418059	2021-06-25 09:30:00
233956	318544	1978427	750027	408578	769039	989483	265217	6771588	12484859	2021-06-26 09:30:00
234154	318576	1981489	750238	408698	769214	989855	265298	6771588	12489110	2021-06-27 09:30:00
234649	318638	1984462	750742	408888	770261	990375	265355	6836966	12560336	2021-06-28 09:30:00
234885	318819	1987333	751415	409725	770916	991365	265488	6901709	12631655	2021-06-29 09:30:00
235023	319282	1989629	752165	410585	771642	992145	265664	6958825	12694960	2021-06-30 09:30:00
235316	319542	1993143	752616	411461	772364	992840	265755	7014556	12757593	2021-07-01 09:30:00
235628	319680	1996284	753295	412353	772916	993638	265857	7084058	12833709	2021-07-02 09:30:00
235866	319814	1999971	753643	412552	773219	994120	265944	7161043	12916172	2021-07-03 09:30:00
236305	319836	2002541	753973	412641	773354	994389	266018	7209068	12968125	2021-07-04 09:30:00
236423	319922	2005202	754298	412799	773842	994733	266059	7245493	13008771	2021-07-05 09:30:00
236668	320152	2007836	754778	413394	774070	995267	266124	7303311	13071600	2021-07-06 09:30:00
236920	320348	2010400	755387	414222	775864	995934	266210	7362422	13137707	2021-07-07 09:30:00
237135	320531	2013841	755919	414955	776493	996493	266266	7422786	13204419	2021-07-08 09:30:00
237387	320621	2016826	756425	415810	777047	997236	266362	7479627	13267341	2021-07-09 09:30:00
237460	320763	2017489	757120	416314	777484	997909	266535	7546244	13337318	2021-07-10 09:30:00
237643	320842	2020314	757423	416430	777627	998284	266596	7600119	13395278	2021-07-11 09:30:00
237779	320939	2023332	757835	416589	778071	998904	266636	7616472	13416557	2021-07-12 09:30:00
237929	321139	2026280	758434	417375	779339	999697	266697	7670876	13477766	2021-07-13 09:30:00
238406	321263	2028591	759078	418233	780031	1000687	266788	7736770	13549847	2021-07-14 09:30:00
238679	321788	2031797	759649	419082	780724	1001563	266871	7755339	13575492	2021-07-15 09:30:00
238833	322095	2034859	760236	420085	781603	1002424	266961	7843307	13670403	2021-07-16 09:30:00
238865	322224	2037920	760937	420576	782031	1003518	267087	7904335	13737493	2021-07-17 09:30:00
239012	322307	2040908	761338	420935	782535	1004294	267196	7942197	13780722	2021-07-18 09:30:00
239217	322497	2043991	761991	421279	783299	1005022	267277	7971622	13816195	2021-07-19 09:30:00
239366	322736	2047121	762746	422454	785246	1005963	267443	8030815	13883890	2021-07-20 09:30:00
239691	323024	2049451	763542	423395	786181	1007018	267443	8093123	13952868	2021-07-21 09:30:00
239738	323372	2053007	764184	424560	787097	1008007	267791	8145617	14013373	2021-07-22 09:30:00
240061	323729	2056124	764946	425123	792284	1009676	268107	8207866	14087916	2021-07-23 09:30:00
240126	323940	2059253	765655	425366	792618	1011688	268338	8276911	14163895	2021-07-24 09:30:00
240273	324091	2062352	766225	427064	792881	1013502	268493	8319467	14214348	2021-07-25 09:30:00
240584	324298	2069699	766900	427453	793660	1014880	268686	8348769	14254929	2021-07-26 09:30:00
240724	324530	2072222	767517	430467	796133	1016184	268888	8403414	14320079	2021-07-27 09:30:00
240965	324908	2075071	773644	432502	798187	1017705	269054	8453689	14385725	2021-07-28 09:30:00
241171	325270	2078038	774968	434516	798803	1019261	269234	8507227	14448488	2021-07-29 09:30:00
241374	325542	2081075	776586	437214	799207	1021560	269403	8573421	14525382	2021-07-30 09:30:00
241474	325795	2084344	778884	437214	799753	1024131	269687	8628851	14590133	2021-07-31 09:30:00
241713	326002	2087571	779348	442509	800224	1025646	269939	8674551	14647503	2021-08-01 09:30:00
241921	326398	2090816	782316	443598	800657	1026954	270081	8704412	14687153	2021-08-02 09:30:00
242126	326780	2093883	783243	445259	801324	1028205	270252	8725260	14716332	2021-08-03 09:30:00
242270	327062	2097066	784913	447376	801870	1030089	270545	8774825	14776016	2021-08-04 09:30:00
242569	327418	2100863	786451	449624	813511	1031508	270781	8829708	14852433	2021-08-05 09:30:00
242781	327808	2104308	787772	452698	817289	1033647	270944	8889189	14926436	2021-08-06 09:30:00
242918	329341	2107850	789874	456613	820685	1036887	271162	8971580	15026910	2021-08-07 09:30:00
243068	329480	2111020	790465	458900	823434	1038329	271381	9007143	15073220	2021-08-08 09:30:00
243233	329710	2113979	791205	460177	825746	1039568	271502	9032610	15107730	2021-08-09 09:30:00
249486	330028	2117382	794543	461390	826412	1041240	271810	9083710	15176001	2021-08-10 09:30:00
249719	331229	2120899	796294	463981	828609	1042840	272053	9141255	15246879	2021-08-11 09:30:00
250367	330709	2125346	797131	466067	832242	1044408	272184	9188579	15307033	2021-08-12 09:30:00
250781	330986	2128705	798941	468759	834266	1046529	272557	9237462	15368986	2021-08-13 09:30:00
251582	331428	2132043	800816	472374	837728	1049813	272894	9284063	15432741	2021-08-14 09:30:00
251750	331622	2135414	801618	475306	838434	1051270	273102	9327795	15486311	2021-08-15 09:30:00
251798	331838	2138492	802502	476897	839335	1052588	273310	9357363	15524123	2021-08-16 09:30:00
251981	333567	2143840	806329	477947	842529	1054546	273679	9407163	15591581	2021-08-17 09:30:00
252170	333954	2147118	807942	481082	846800	1056337	274051	9460930	15660384	2021-08-18 09:30:00
253594	334201	2150790	809802	483640	849101	1058188	274419	9511109	15724844	2021-08-19 09:30:00
254028	334595	2153997	811794	486038	854801	1060703	274819	9548612	15779387	2021-08-20 09:30:00
254544	336105	2157296	814346	490341	858721	1063064	274819	9622012	15871248	2021-08-21 09:30:00
255519	336356	2160989	815038	492689	862131	1064884	275605	9642059	15905270	2021-08-22 09:30:00
256165	336648	2164121	816026	494187	864432	1066257	275938	9699373	15973147	2021-08-23 09:30:00
256812	336959	2167317	820304	495771	868006	1068110	276344	9745848	16035471	2021-08-24 09:30:00
257198	337517	2170907	822287	498550	870756	1069988	276797	9806122	16110122	2021-08-25 09:30:00
258583	338153	2175548	824221	501422	872645	1071586	277079	9861724	16180961	2021-08-26 09:30:00
258741	338589	2179571	826471	504698	875116	1073533	277504	9913881	16248104	2021-08-27 09:30:00
259888	340172	2182998	829223	509476	881220	1076411	277967	9973082	16330437	2021-08-28 09:30:00
261407	340425	2186330	830363	512543	884768	1078478	278265	10011858	16384437	2021-08-29 09:30:00
262191	340728	2189388	831486	513953	887221	1079800	278633	10037173	16421663	2021-08-30 09:30:00
262780	341027	2192341	836309	515770	888150	1081410	278973	10089268	16543772	2021-08-31 09:30:00
263853	341634	2195629	838414	517639	890514	1083315	279489	10157566	16626834	2021-09-01 09:30:00
265042	342236	2200011	840400	520360	892773	1085053	280014	10220749	16707130	2021-09-02 09:30:00
265674	342776	2203185	842613	523581	895159	1087634	280427	10277654	16780703	2021-09-03 09:30:00
266100	350963	2207262	845928	527454	902580	1091309	280922	10341325	16878840	2021-09-04 09:30:00
267606	351254	2210822	847308	531148	906404	1092981	281300	10423231	16980094	2021-09-05 09:30:00
268589	351705	2214319	848627	532576	909278	1094326	281634	10501894	17002948	2021-09-06 09:30:00
269655	352327	2218030	852084	534131	917312	1096398	282042	10588587	17110566	2021-09-07 09:30:00
271129	352893	2221480	854796	537134	920809	1098157	282653	10695047	17234098	2021-09-08 09:30:00
272085	353510	2225814	857387	539784	924005	1099757	283426	10821070	17376838	2021-09-09 09:30:00
272996	354038	2229472	860541	542880	926539	1103044	283881	10928876	17502267	2021-09-10 09:30:00
273144	355417	2234041	863137	547142	932408	1106795	284391	11013701	17610176	2021-09-11 09:30:00
273488	355815	2237753	864795	550640	937264	1109155	284893	11078260	17692063	2021-09-12 09:30:00
273687	361608	2241392	869805	552781	941549	1111263	285285	11131021	17768391	2021-09-13 09:30:00
274021	362226	2245844	872654	554660	942403	1114019	286038	11267442	17919307	2021-09-14 09:30:00
277897	363110	2249898	875555	557986	950622	1116592	286496	11390472	18068628	2021-09-15 09:30:00
279109	363825	2255225	879218	561938	954459	1119307	287057	11534115	18234253	2021-09-16 09:30:00
280061	364450	2259723	882165	565389	960983	1123382	287914	11651524	18375591	2021-09-17 09:30:00
281509	368675	2265488	887621	570510	967024	1128333	288710	11766765	18524635	2021-09-18 09:30:00
283036	369122	2270494	891668	575736	974140	1130636	289032	11843240	18627104	2021-09-19 09:30:00
285237	369657	2275813	895127	579173	975529	1133499	289799	11897395	18701229	2021-09-20 09:30:00
286747	370339	2280107	898369	581042	981896	1136484	290389	11955040	18780413	2021-09-21 09:30:00
287553	371185	2284896	901590	586218	997286	1139936	291347	12177800	19037811	2021-09-22 09:30:00
290042	371989	2291248	906052	590898	1003772	1142628	291932	12330970	19219531	2021-09-23 09:30:00
290344	372728	2297601	909852	594831	1009165	1146521	292436	12447057	19360535	2021-09-24 09:30:00
292680	377647	2302922	913279	601797	1019920	1152021	293203	12545494	19498963	2021-09-25 09:30:00
294026	378093	2308756	914992	605909	1028479	1155433	293847	12618771	19598306	2021-09-26 09:30:00
295776	378739	2314037	916884	608927	1035326	1157993	294400	12674304	19676386	2021-09-27 09:30:00
297528	379595	2319682	925717	610839	1037993	1161353	294789	12833788	19861284	2021-09-28 09:30:00
298055	380489	2325270	929557	615722	1050386	1166760	295627	12951172	20013038	2021-09-29 09:30:00
300556	381116	2331742	933742	619411	1058169	1169775	296154	13079984	20170649	2021-09-30 09:30:00
301816	382276	2336960	938123	623272	1063795	1171780	296776	13195914	20310712	2021-10-01 09:30:00
301816	382276	2336960	938123	623272	1063795	1171780	296776	13195914	20310712	2021-10-01 10:30:00
303204	387309	2342675	942008	628117	1072094	1175835	297551	13195914	20344707	2021-10-02 09:30:00
304722	387903	2348634	943505	632533	1073082	1178662	297902	13353477	20520420	2021-10-03 09:30:00
305232	388702	2353834	945790	635563	1087801	1180770	298393	13409525	20605610	2021-10-04 09:30:00
305817	389482	2359424	952973	637294	1089433	1183014	298629	13576393	20792459	2021-10-05 09:30:00
307643	390499	2364644	956778	641732	1107868	1186427	299285	13697051	20951927	2021-10-06 09:30:00
308226	392333	2370511	961059	646121	1115829	1188887	299892	13850203	21133061	2021-10-07 09:30:00
310098	393236	2376322	965175	649846	1124386	1192108	300310	13958970	21270451	2021-10-08 09:30:00
310416	398180	2382300	969638	654796	1131235	1195071	300818	14043361	21385815	2021-10-09 09:30:00
312149	398730	2388291	971044	659428	1140441	1198087	301198	14114056	21483424	2021-10-10 09:30:00
312480	399409	2394275	972818	662216	1147833	1200273	301559	14164150	21555013	2021-10-11 09:30:00
315150	400153	2400509	979586	664189	1155763	1202498	301759	14329643	21749250	2021-10-12 09:30:00
315621	401037	2407397	983432	668862	1164313	1205419	302104	14446219	21894404	2021-10-13 09:30:00
317772	401858	2413473	987521	673011	1173308	1207433	302498	14604496	22081370	2021-10-14 09:30:00
318128	402684	2420091	992176	676626	1179411	1211347	302974	14721031	22224468	2021-10-15 09:30:00
318393	407308	2427669	996302	682295	1182129	1215111	303374	14839050	22371631	2021-10-16 09:30:00
318732	407836	2434035	997852	687077	1197731	1217161	303690	14917055	22481169	2021-10-17 09:30:00
319003	408544	2440728	999508	690714	1205215	1220268	303994	14982442	22570416	2021-10-18 09:30:00
320091	409600	2452857	1007366	693113	1211429	1220268	304395	15166558	22785677	2021-10-19 09:30:00
320617	410672	2462443	1012410	697232	1223970	1226688	304994	15287464	22946490	2021-10-20 09:30:00
321299	411939	2470890	1017092	703973	1231530	1230093	305537	15442930	23135283	2021-10-21 09:30:00
332597	413048	2480352	1022722	710077	1241966	1234041	306148	15544706	23285657	2021-10-22 09:30:00
332972	417871	2489530	1028792	716966	1252329	1238930	306740	15645703	23429833	2021-10-23 09:30:00
335144	417925	2498412	1031448	724676	1263050	1242250	307532	15727808	23548245	2021-10-24 09:30:00
335458	421373	2509175	1033732	728903	1273289	1245939	308239	15775947	23632055	2021-10-25 09:30:00
342782	422684	2519226	1036533	732592	1275095	1250338	308820	15869779	23757849	2021-10-26 09:30:00
343089	423660	2529064	1039328	738655	1287064	1253881	309811	15929417	23853969	2021-10-27 09:30:00
346352	425554	2540851	1045793	743835	1304833	1258474	310636	16035685	24012013	2021-10-28 09:30:00
346664	426907	2553072	1052775	751499	1313829	1262607	311828	16142482	24161663	2021-10-29 09:30:00
349774	428299	2565287	1059179	758154	1325809	1268348	312867	16226056	24293773	2021-10-30 09:30:00
350132	434328	2577208	1062283	768004	1338194	1272479	313931	16320650	24437209	2021-10-31 09:30:00
350723	435459	2588299	1065782	774985	1353556	1276618	314665	16370399	24530486	2021-11-01 09:30:00
351917	436672	2600806	1068610	779401	1355774	1282863	315549	16442652	24634244	2021-11-02 09:30:00
359421	438851	2619361	1081129	787834	1379045	1288114	316482	16609976	24880213	2021-11-03 09:30:00
360333	440288	2634450	1091159	802600	1397582	1293664	317585	16829567	25167228	2021-11-04 09:30:00
365054	442879	2650198	1101956	814863	1419724	1299593	319309	16993854	25407430	2021-11-05 09:30:00
367922	444854	2669839	1108517	825784	1422603	1305816	320782	17127335	25593452	2021-11-06 09:30:00
375701	452103	2687062	1112905	839291	1436049	1310041	321993	17233495	25768640	2021-11-07 09:30:00
378369	453871	2705318	1151990	848425	1455631	1318521	323092	17334510	25969727	2021-11-08 09:30:00
384172	456841	2724662	1180946	861326	1473306	1329134	324310	17553389	26288086	2021-11-09 09:30:00
385034	459221	2744334	1224462	877052	1482362	1337501	326205	17727655	26563826	2021-11-10 09:30:00
386276	462133	2765332	1257726	895639	1502190	1344943	327964	17966006	26908209	2021-11-11 09:30:00
390711	481101	2786269	1287676	915702	1567104	1353516	329755	18170660	27282494	2021-11-12 09:30:00
399853	492332	2806836	1321367	932878	1590599	1364342	331475	18357432	27597114	2021-11-13 09:30:00
406308	493240	2827355	1355318	956005	1597545	1374095	333556	18531669	27875091	2021-11-14 09:30:00
413140	495374	2848902	1393475	975261	1689391	1383133	335082	18693148	28226906	2021-11-15 09:30:00
419065	498863	2867552	1440475	990547	1690196	1398279	337176	18927322	28569475	2021-11-16 09:30:00
422990	501203	2887389	1480618	1016177	1712700	1409993	339460	19267755	29038285	2021-11-17 09:30:00
431335	522209	2906796	1522930	1040037	1761561	1421958	342367	19529197	29478390	2021-11-18 09:30:00
442080	539601	2926673	1563508	1064633	1803428	1435393	344816	19835122	29955254	2021-11-19 09:30:00
446218	549019	2947667	1607894	1082697	1813596	1446151	347284	20078918	30319444	2021-11-20 09:30:00
454385	558178	2967694	1648892	1100186	1842824	1457335	349920	20407536	30786950	2021-11-21 09:30:00
456194	564318	2988827	1689383	1118070	1867509	1471763	352085	20580639	31088788	2021-11-22 09:30:00
456960	570749	3007858	1732044	1128881	1917836	1486575	354664	20776006	31431573	2021-11-23 09:30:00
470953	580980	3026764	1768981	1151996	1927051	1496865	357443	20888374	31669407	2021-11-24 09:30:00
479156	603564	3046166	1817833	1174265	1964096	1509317	360674	21207710	32162781	2021-11-25 09:30:00
481200	612706	3063636	1852215	1190842	2027953	1522479	363588	21590396	32705015	2021-11-26 09:30:00
489833	623414	3081735	1891731	1203800	2048753	1531315	366210	21759045	32995836	2021-11-27 09:30:00
496063	628127	3098061	1929475	1217968	2078556	1539037	369423	21877141	33233851	2021-11-28 09:30:00
498866	634439	3113540	1964119	1230696	2082015	1554119	371900	22026010	33475704	2021-11-29 09:30:00
504989	648153	3131035	2009647	1235982	2120115	1565144	374263	22280610	33869938	2021-11-30 09:30:00
510603	652007	3147346	2054355	1260226	2128176	1574616	377636	22552759	34257724	2021-12-01 09:30:00
515270	664616	3163703	2110530	1279387	2139876	1580265	380408	22809895	34643950	2021-12-02 09:30:00
517397	670539	3180186	2131485	1294090	2187747	1590356	382704	23018122	34972626	2021-12-03 09:30:00
522598	678757	3196741	2169740	1304462	2213674	1599238	385371	23154767	35225348	2021-12-04 09:30:00
531247	682483	3212356	2197496	1317227	2248200	1605683	387261	23309639	35491592	2021-12-05 09:30:00
533166	686329	3226852	2234128	1329467	2297690	1616296	389092	23445900	35758920	2021-12-06 09:30:00
539195	698286	3242605	2255735	1332620	2308981	1623651	392005	23724542	36117620	2021-12-07 09:30:00
540337	700286	3258134	2297530	1355990	2312776	1630277	394802	23933403	36423535	2021-12-08 09:30:00
548601	708874	3274145	2326477	1368419	2320195	1638633	396394	24087225	36668963	2021-12-09 09:30:00
551168	716482	3290415	2356944	1373736	2362884	1644825	398459	24347506	37042419	2021-12-10 09:30:00
552078	720232	3306704	2370395	1386360	2367295	1650439	400738	24521166	37275407	2021-12-11 09:30:00
560561	724685	3323206	2398331	1398476	2421043	1655589	401714	24651904	37535509	2021-12-12 09:30:00
563934	729207	3339435	2424444	1409172	2421999	1663232	403633	24804805	37759861	2021-12-13 09:30:00
568924	740339	3355982	2461984	1415501	2434728	1671181	405323	25094665	38148627	2021-12-14 09:30:00
570448	741823	3372697	2504722	1436417	2465651	1681060	406927	25331465	38511210	2021-12-15 09:30:00
576961	752736	3389903	2515484	1450105	2499438	1689498	408432	25583415	38865972	2021-12-16 09:30:00
583840	758529	3407150	2560483	1463988	2515478	1695874	409644	25855808	39250794	2021-12-17 09:30:00
585212	765212	3425596	2586151	1474200	2549310	1701405	410884	26046068	39544038	2021-12-18 09:30:00
594816	770340	3444320	2620242	1487358	2555989	1707319	412123	26185778	39778285	2021-12-19 09:30:00
599570	775701	3462858	2655134	1496985	2559667	1715418	413242	26316880	39995455	2021-12-20 09:30:00
602489	785803	3482388	2681244	1500157	2616963	1724569	414764	26434753	40243130	2021-12-21 09:30:00
603215	786952	3500803	2704764	1525203	2625593	1744514	416222	26768948	40676214	2021-12-22 09:30:00
611550	797097	3520825	2744734	1540031	2646587	1756420	417433	26921024	40955701	2021-12-23 09:30:00
616535	803038	3540855	2780129	1554714	2671656	1772553	418724	27259186	41417390	2021-12-24 09:30:00
620612	809828	3561088	2810984	1572279	2686035	1781045	419346	27505964	41767181	2021-12-25 09:30:00
632164	813620	3577137	2838536	1584918	2763290	1792253	420184	27607188	42029290	2021-12-26 09:30:00
637080	815273	3594279	2871485	1585923	2778207	1802878	420846	27690339	42196310	2021-12-27 09:30:00
638839	823682	5211614	2905276	1597079	2806871	1818352	422218	27810217	44034148	2021-12-28 09:30:00
644344	834030	5227547	2931860	1614135	2836821	1830405	426294	27924063	44269499	2021-12-29 09:30:00
649317	839411	5244231	2954604	1625645	2854567	1844075	430224	28074025	44516099	2021-12-30 09:30:00
655034	847265	5262168	2992174	1643773	2880018	1864366	435733	28248063	44828594	2021-12-31 09:30:00
659538	853902	5278661	3017435	1660603	2903984	1873871	438264	28434387	45120645	2022-01-01 09:30:00
669346	859308	5294875	3040474	1671520	2924699	1887637	441663	28508505	45298027	2022-01-02 09:30:00
672941	860733	5311220	3082571	1673200	2934243	1898339	446217	28585650	45465114	2022-01-03 09:30:00
675932	862897	5327610	3113512	1683811	2956389	1918143	450426	28711483	45700203	2022-01-04 09:30:00
681936	865893	5345100	3136897	1705803	2994994	1934069	644425	28873800	46182917	2022-01-05 09:30:00
688981	878005	5361848	3161244	1722972	3012640	1954601	648127	29027245	46455663	2022-01-06 09:30:00
690744	884736	5378508	3197283	1738476	3032397	1968698	652412	29203783	46747037	2022-01-07 09:30:00
702109	886324	5396495	3222904	1747975	3057610	1992465	787735	29372362	47165979	2022-01-08 09:30:00
703975	897133	5415164	3265181	1772360	3081512	2022742	797515	29600499	47556081	2022-01-09 09:30:00
715560	905447	5434002	3308758	1789060	3115701	2035010	807619	29922398	48033555	2022-01-10 09:30:00
728257	913712	5453014	3350761	1796086	3141908	2059758	813617	30208246	48465359	2022-01-11 09:30:00
737257	921177	5773667	3402027	1825106	3149248	2080122	823327	30658012	49369943	2022-01-12 09:30:00
748225	931700	5798504	3441811	1850959	3160815	2101562	831081	30911834	49776491	2022-01-13 09:30:00
755233	945927	5823798	3490063	1871968	3219390	2122687	840418	31336421	50405905	2022-01-14 09:30:00
763514	952564	5850458	3527489	1891471	3252668	2144947	848140	31612323	50843574	2022-01-15 09:30:00
775407	958201	5878236	3568934	1911522	3283357	2171389	855049	31829702	51231797	2022-01-16 09:30:00
784542	969911	5909995	3617567	1930664	3296954	2189991	864398	32052976	51616998	2022-01-17 09:30:00
790071	973624	5950377	3655013	1938809	3338438	2214943	871020	32329919	52062214	2022-01-18 09:30:00
806943	989378	5976901	3716560	1970219	3378676	2241474	883304	32741008	52704463	2022-01-19 09:30:00
814104	995222	6187486	3750115	1990177	3409627	2269373	892881	33040577	53349562	2022-01-20 09:30:00
825417	1006614	6206356	3804725	2005418	3440578	2295820	902207	33428837	53915972	2022-01-21 09:30:00
836804	1019415	6249785	3838538	2031782	3481228	2320310	910838	33697593	54386293	2022-01-22 09:30:00
853863	1029879	6287495	3886300	2050094	3504722	2343796	918777	33930853	54805779	2022-01-23 09:30:00
861796	1035569	6316649	3929701	2067892	3529600	2363899	928194	34163121	55196421	2022-01-24 09:30:00
873626	1039880	6362060	3962395	2080260	3563788	2393922	935571	34424030	55635532	2022-01-25 09:30:00
879500	1056692	6398866	4023931	2103161	3608720	2422099	946829	34852129	56291927	2022-01-26 09:30:00
887310	1066375	6766870	4068584	2126649	3643791	2452459	957131	35186723	57155892	2022-01-27 09:30:00
904351	1074822	6794750	4116009	2145192	3690264	2478590	968465	35590238	57762681	2022-01-28 09:30:00
917611	1080513	6847709	4161590	2164531	3719634	2504618	978944	35881312	58256462	2022-01-29 09:30:00
931024	1088811	6876657	4202140	2183134	3747346	2524511	988228	36104458	58646309	2022-01-30 09:30:00
937934	1100448	6917658	4250381	2198282	3777832	2543442	997994	36169460	58893431	2022-01-31 09:30:00
948117	1105590	6961340	4286677	2212951	3801505	2576723	1006067	36619684	59518654	2022-02-01 09:30:00
957197	1112798	7243472	4344341	2234951	3825189	2597589	1019827	37047703	60383067	2022-02-02 09:30:00
973004	1127244	7279893	4376622	2252067	3906069	2616372	1030714	37360246	60922231	2022-02-03 09:30:00
987609	1137921	7339595	4423158	2270935	3937941	2658625	1042138	37661474	61459396	2022-02-04 09:30:00
996739	1141907	7392037	4463187	2287431	3962810	2684882	1053132	37951022	61933147	2022-02-05 09:30:00
1012062	1146938	7424387	4504238	2303929	4018550	2709678	1063074	38203317	62386173	2022-02-06 09:30:00
1022968	1155122	7583636	4545819	2318291	4052529	2726883	1072615	38283527	62761390	2022-02-07 09:30:00
1032426	1159557	7645958	4586665	2329437	4085909	2757242	1081222	38577669	63256085	2022-02-08 09:30:00
1041286	1171098	7697188	4630592	2351928	4122434	2781178	1092815	38807577	63696096	2022-02-09 09:30:00
1053639	1183217	7747239	4664045	2369093	4162110	2805955	1104117	39081007	64170422	2022-02-10 09:30:00
1065278	1187566	7773667	4705800	2385906	4201071	2828257	1114174	39281905	64543624	2022-02-11 09:30:00
1075890	1199898	7978361	4734581	2399482	4234401	2851239	1123261	39467846	65064959	2022-02-12 09:30:00
1086050	1205367	8012694	4783729	2414578	4263306	2871554	1131683	39631773	65400734	2022-02-13 09:30:00
1093737	1211426	8050250	4820246	2425764	4293236	2885669	1140369	39690555	65611252	2022-02-14 09:30:00
1101719	1214139	8101870	4854232	2436899	4318686	2911444	1147619	40089704	66176312	2022-02-15 09:30:00
1109947	1226204	8288740	4893025	2452543	4361341	2931235	1154716	40495550	66913301	2022-02-16 09:30:00
1119151	1228435	8340482	4926275	2467919	4391136	2951977	1164888	40792588	67382851	2022-02-17 09:30:00
1128168	1235589	8370864	4964928	2481333	4416984	2970733	1174328	41082250	67825177	2022-02-18 09:30:00
1134979	1245280	8705345	4997945	2494318	4449992	2990919	1182013	41281683	68482474	2022-02-19 09:30:00
1146813	1248878	8739047	5031828	2506846	4477423	3009695	1188819	41454064	68803413	2022-02-20 09:30:00
1156966	1254497	8774605	5061525	2516960	4499008	3022529	1196192	41502098	68984380	2022-02-21 09:30:00
1163405	1257353	8811785	5095123	2527134	4517922	3046172	1202878	41800447	69422219	2022-02-22 09:30:00
1169700	1266026	8848302	5123594	2544148	4558058	3063401	1210365	42092710	69876304	2022-02-23 09:30:00
1182390	1272745	8893291	5158539	2558224	4584150	3077363	1217786	42370752	70315240	2022-02-24 09:30:00
1191454	1277756	8921663	5192423	2570247	4607591	3098472	1224362	42616019	70699987	2022-02-25 09:30:00
1202570	1285588	9235845	5215713	2582155	4637289	3116756	1230877	42840549	71347342	2022-02-26 09:30:00
1212867	1290645	9269908	5245770	2593090	4659086	3133990	1237349	42995290	71637995	2022-02-27 09:30:00
1220520	1292968	9301809	5277990	2602769	4676034	3145460	1243571	43039544	71800665	2022-02-28 09:30:00
1226109	1296008	9346023	5310834	2614763	4706942	3167407	1249722	43313990	72231798	2022-03-01 09:30:00
1232813	1302878	9492058	5333083	2629076	4735325	3184382	1257520	43650051	72817186	2022-03-02 09:30:00
1244164	1310323	9529795	5360840	2641455	4758962	3203357	1264653	43890184	73203733	2022-03-03 09:30:00
1253166	1314010	9555790	5393001	2654185	4782702	3219728	1270996	43919550	73363128	2022-03-04 09:30:00
1262876	1320569	9850672	5418431	2665150	4804235	3236583	1277627	44300051	74136194	2022-03-05 09:30:00
1272513	1324719	9879696	5441771	2675115	4828842	3251090	1283498	44455269	74412513	2022-03-06 09:30:00
1281003	1327595	9912895	5463659	2684007	4846444	3260675	1289983	44498279	74564540	2022-03-07 09:30:00
1286908	1331356	9946393	5496147	2693495	4868797	3282901	1297097	44897229	75100323	2022-03-08 09:30:00
