Datum	Uhrzeit	<5	5–14	15–24	25–34	35–44	45–54	55–64	65–74	75–84	>84
2020-04-16	17:00:00	73	321	1349	1995	2021	3035	2440	1286	1197	736
2020-04-16	18:00:00	73	321	1350	1996	2023	3037	2440	1286	1200	736
2020-04-16	19:00:00	73	321	1350	1997	2024	3037	2441	1287	1205	739
2020-04-16	20:00:00	73	321	1350	1997	2024	3036	2441	1287	1205	739
2020-04-16	21:00:00	73	321	1351	1997	2025	3036	2441	1287	1205	739
2020-04-16	22:00:00	73	321	1351	1997	2025	3036	2441	1287	1205	740
2020-04-16	23:00:00	73	321	1351	1997	2025	3036	2441	1287	1205	740
2020-04-17	00:00:00	73	321	1351	1997	2025	3036	2441	1287	1205	740
2020-04-17	01:00:00	73	321	1351	1997	2024	3037	2440	1288	1205	740
2020-04-17	02:00:00	73	321	1351	1997	2024	3037	2440	1288	1205	740
2020-04-17	03:00:00	73	321	1351	1997	2024	3037	2440	1288	1205	740
2020-04-17	04:00:00	73	321	1351	1997	2024	3037	2440	1288	1205	740
2020-04-17	05:00:00	73	321	1351	1997	2024	3037	2440	1288	1205	740
2020-04-17	06:00:00	73	321	1351	1997	2024	3037	2440	1288	1205	740
2020-04-17	07:00:00	73	321	1351	1997	2024	3037	2440	1288	1205	740
2020-04-17	08:00:00	74	322	1352	1997	2024	3038	2442	1289	1205	741
2020-04-17	09:00:00	74	322	1355	2000	2026	3040	2443	1292	1205	742
2020-04-17	10:00:00	74	321	1355	2000	2027	3042	2445	1292	1206	746
2020-04-17	11:00:00	74	321	1355	2000	2027	3044	2445	1292	1206	746
2020-04-17	12:00:00	74	321	1357	2002	2027	3047	2449	1294	1208	748
2020-04-17	13:00:00	74	322	1357	2002	2027	3047	2449	1294	1208	750
2020-04-17	14:00:00	74	322	1359	2003	2028	3049	2450	1295	1208	752
2020-04-17	15:00:00	74	322	1359	2005	2030	3053	2450	1297	1211	752
2020-04-17	16:00:00	74	322	1360	2005	2032	3053	2450	1297	1211	758
2020-04-17	17:00:00	74	322	1360	2006	2032	3055	2451	1299	1211	758
2020-04-17	18:00:00	74	322	1361	2006	2032	3055	2451	1300	1211	758
2020-04-17	19:00:00	74	322	1361	2007	2035	3057	2451	1301	1212	759
2020-04-17	20:00:00	74	322	1363	2008	2036	3059	2452	1301	1212	759
2020-04-17	21:00:00	74	322	1363	2008	2036	3059	2452	1301	1212	759
2020-04-17	22:00:00	76	322	1364	2009	2037	3060	2454	1301	1212	760
2020-04-17	23:00:00	76	322	1364	2009	2037	3060	2454	1301	1212	760
2020-04-18	00:00:00	76	322	1364	2009	2037	3060	2454	1301	1212	760
2020-04-18	01:00:00	76	322	1363	2010	2037	3059	2455	1301	1211	761
2020-04-18	02:00:00	76	322	1363	2010	2037	3059	2455	1301	1211	761
2020-04-18	03:00:00	76	322	1363	2010	2037	3059	2455	1301	1211	761
2020-04-18	03:59:59	76	322	1363	2010	2037	3059	2455	1301	1211	761
2020-04-18	05:00:00	76	322	1363	2010	2037	3059	2455	1301	1211	761
2020-04-18	06:00:00	76	322	1363	2010	2037	3059	2455	1301	1211	761
2020-04-18	07:00:00	76	322	1363	2010	2037	3059	2455	1301	1211	761
2020-04-18	08:00:00	76	322	1363	2010	2037	3059	2455	1301	1211	761
2020-04-18	09:00:00	76	322	1363	2011	2038	3061	2455	1301	1211	765
2020-04-18	10:00:00	76	322	1363	2011	2039	3061	2457	1302	1212	765
2020-04-18	11:00:00	77	322	1363	2013	2040	3063	2461	1303	1212	765
2020-04-18	12:00:00	77	322	1363	2013	2041	3063	2463	1304	1212	765
2020-04-18	13:00:00	77	322	1364	2014	2041	3064	2463	1304	1214	766
2020-04-18	14:00:00	77	322	1364	2014	2041	3064	2463	1305	1214	768
2020-04-18	15:00:00	77	323	1364	2014	2041	3065	2464	1305	1215	769
2020-04-18	16:00:00	77	323	1365	2015	2042	3068	2466	1305	1216	771
2020-04-18	17:00:00	77	323	1365	2015	2042	3070	2466	1305	1218	772
2020-04-18	18:00:00	77	323	1366	2016	2043	3071	2466	1305	1218	772
2020-04-18	19:00:00	77	323	1366	2016	2043	3074	2466	1305	1218	773
2020-04-18	20:00:00	77	323	1366	2016	2043	3074	2466	1305	1218	773
2020-04-18	21:00:00	77	323	1366	2017	2043	3074	2466	1305	1218	773
2020-04-18	22:00:00	77	323	1366	2017	2043	3074	2466	1305	1218	773
2020-04-18	23:00:00	77	323	1366	2017	2043	3074	2466	1305	1218	773
2020-04-19	00:00:00	77	323	1366	2017	2043	3074	2466	1305	1218	773
2020-04-19	01:00:00	77	323	1365	2018	2041	3076	2466	1305	1218	773
2020-04-19	02:00:00	77	323	1365	2018	2041	3076	2466	1305	1218	773
2020-04-19	03:00:00	77	323	1365	2018	2041	3076	2466	1305	1218	773
2020-04-19	04:00:00	77	323	1365	2018	2041	3076	2466	1305	1218	773
2020-04-19	05:00:00	77	323	1365	2018	2041	3076	2466	1305	1218	773
2020-04-19	06:00:00	77	323	1365	2018	2041	3076	2466	1305	1218	773
2020-04-19	07:00:00	77	323	1365	2018	2041	3076	2466	1305	1218	773
2020-04-19	08:00:00	77	323	1365	2018	2041	3076	2466	1305	1218	773
2020-04-19	09:00:00	77	323	1365	2018	2041	3076	2466	1305	1218	772
2020-04-19	10:00:00	77	323	1365	2020	2044	3076	2467	1308	1218	772
2020-04-19	11:00:00	77	323	1365	2020	2044	3076	2468	1308	1219	775
2020-04-19	12:00:00	77	323	1365	2021	2044	3077	2469	1309	1219	777
2020-04-19	13:00:00	77	323	1365	2021	2044	3078	2469	1309	1221	777
2020-04-19	14:00:00	77	323	1365	2021	2045	3079	2470	1310	1221	778
2020-04-19	15:00:00	77	323	1365	2022	2046	3082	2471	1310	1222	778
2020-04-19	16:00:00	77	323	1365	2022	2046	3082	2471	1310	1222	778
2020-04-19	17:00:00	77	323	1365	2022	2046	3082	2472	1310	1223	779
2020-04-19	18:00:00	77	323	1365	2022	2047	3082	2472	1310	1223	779
2020-04-19	19:00:00	77	323	1365	2022	2047	3083	2472	1311	1224	779
2020-04-19	20:00:00	77	323	1365	2022	2047	3083	2472	1311	1224	779
2020-04-19	21:00:00	77	323	1365	2022	2047	3083	2472	1311	1224	779
2020-04-19	22:00:00	77	324	1365	2022	2048	3084	2472	1313	1224	779
2020-04-19	23:00:00	77	324	1365	2022	2049	3084	2473	1313	1224	779
2020-04-20	00:00:00	77	324	1365	2022	2049	3084	2473	1313	1224	779
2020-04-20	01:00:00	77	324	1364	2021	2051	3083	2474	1312	1225	779
2020-04-20	02:00:00	77	324	1364	2021	2051	3083	2474	1312	1225	779
2020-04-20	03:00:00	77	324	1364	2021	2051	3083	2474	1312	1225	779
2020-04-20	04:00:00	77	324	1364	2021	2051	3083	2474	1312	1225	779
2020-04-20	05:00:00	77	324	1364	2021	2051	3083	2474	1312	1225	779
2020-04-20	06:00:00	77	324	1364	2021	2051	3083	2474	1312	1225	779
2020-04-20	07:00:00	77	324	1364	2021	2051	3083	2474	1312	1225	779
2020-04-20	08:00:00	77	324	1365	2021	2052	3084	2474	1312	1225	779
2020-04-20	09:00:00	77	324	1366	2022	2053	3086	2475	1312	1225	779
2020-04-20	10:00:00	77	324	1368	2024	2053	3088	2475	1313	1225	780
2020-04-20	11:00:00	77	324	1370	2024	2054	3088	2475	1313	1226	780
2020-04-20	12:00:00	77	324	1370	2024	2055	3089	2476	1313	1230	780
2020-04-20	13:00:00	77	325	1370	2026	2056	3092	2476	1313	1230	780
2020-04-20	14:00:00	77	326	1369	2027	2056	3092	2477	1312	1230	780
2020-04-20	15:00:00	77	326	1369	2028	2056	3094	2480	1314	1230	781
2020-04-20	16:00:00	77	326	1369	2029	2057	3094	2482	1314	1231	782
2020-04-20	17:00:00	77	326	1369	2028	2057	3095	2483	1314	1231	782
2020-04-20	18:00:00	77	326	1369	2029	2057	3095	2483	1315	1231	782
2020-04-20	19:00:00	77	326	1369	2030	2057	3095	2483	1316	1231	782
2020-04-20	20:00:00	77	326	1369	2031	2059	3095	2484	1317	1231	786
2020-04-20	21:00:00	77	326	1369	2031	2060	3095	2484	1317	1231	786
2020-04-20	22:00:00	77	326	1369	2031	2060	3096	2484	1317	1231	786
2020-04-20	23:00:00	77	326	1370	2031	2060	3096	2485	1317	1232	786
2020-04-21	00:00:00	77	326	1370	2031	2060	3096	2485	1317	1232	786
2020-04-21	01:00:00	77	326	1369	2031	2059	3096	2487	1319	1232	786
2020-04-21	02:00:00	77	326	1369	2031	2059	3096	2487	1319	1232	786
2020-04-21	03:00:00	77	326	1369	2031	2059	3096	2487	1319	1233	786
2020-04-21	04:00:00	77	326	1369	2031	2059	3096	2487	1319	1233	786
2020-04-21	05:00:00	77	326	1369	2031	2059	3096	2487	1319	1233	786
2020-04-21	06:00:00	77	326	1369	2031	2059	3096	2487	1319	1233	786
2020-04-21	07:00:00	77	326	1369	2031	2059	3096	2487	1319	1233	786
2020-04-21	08:00:00	77	326	1371	2032	2059	3097	2487	1319	1233	789
2020-04-21	09:00:00	77	326	1371	2033	2059	3097	2486	1320	1233	789
2020-04-21	10:00:00	77	326	1371	2034	2059	3097	2487	1321	1233	790
2020-04-21	11:00:00	77	326	1371	2035	2059	3099	2487	1321	1233	790
2020-04-21	12:00:00	77	327	1372	2035	2059	3099	2487	1321	1235	791
2020-04-21	13:00:00	77	327	1373	2035	2060	3100	2487	1322	1234	791
2020-04-21	15:00:00	77	327	1373	2036	2060	3100	2490	1322	1234	791
2020-04-21	16:00:00	77	328	1373	2036	2060	3100	2490	1322	1234	792
2020-04-21	17:00:00	77	328	1374	2037	2062	3101	2492	1322	1235	793
2020-04-21	18:00:00	77	328	1374	2038	2062	3101	2493	1323	1239	793
2020-04-21	19:00:00	77	328	1374	2038	2062	3101	2494	1324	1240	793
2020-04-21	20:00:00	77	328	1374	2038	2062	3101	2494	1324	1240	793
2020-04-21	21:00:00	77	328	1374	2038	2062	3101	2494	1324	1240	794
2020-04-21	22:00:00	77	328	1374	2038	2063	3101	2494	1324	1240	794
2020-04-22	00:00:00	77	328	1374	2038	2063	3101	2494	1324	1240	794
2020-04-22	01:00:00	77	327	1375	2037	2064	3101	2494	1324	1240	794
2020-04-22	02:00:00	77	327	1375	2037	2064	3101	2494	1324	1240	794
2020-04-22	03:00:00	77	327	1375	2037	2064	3101	2494	1324	1240	794
2020-04-22	04:00:00	77	327	1375	2037	2064	3101	2494	1324	1240	794
2020-04-22	05:00:00	77	327	1375	2037	2064	3101	2494	1324	1240	794
2020-04-22	06:00:00	77	327	1375	2037	2064	3101	2494	1324	1240	794
2020-04-22	07:00:00	77	327	1376	2038	2064	3103	2496	1324	1240	794
2020-04-22	07:59:59	77	327	1376	2038	2064	3103	2497	1324	1240	794
2020-04-22	09:00:00	77	328	1378	2043	2065	3106	2503	1324	1242	795
2020-04-22	10:00:00	77	328	1379	2044	2066	3106	2503	1324	1242	796
2020-04-22	11:00:00	77	328	1379	2044	2067	3106	2503	1324	1243	796
2020-04-22	12:00:00	77	328	1379	2044	2069	3106	2503	1324	1244	796
2020-04-22	13:00:00	77	328	1380	2045	2071	3109	2504	1324	1244	796
2020-04-22	14:00:00	78	328	1381	2045	2072	3110	2505	1324	1245	796
2020-04-22	15:00:00	78	328	1381	2048	2072	3109	2506	1325	1245	797
2020-04-22	16:00:00	78	328	1383	2056	2074	3109	2506	1325	1245	797
2020-04-22	17:00:00	78	328	1383	2056	2074	3110	2506	1325	1245	798
2020-04-22	18:00:00	78	328	1383	2056	2075	3111	2506	1326	1245	797
2020-04-22	19:00:00	78	329	1383	2059	2075	3113	2508	1326	1248	797
2020-04-22	20:00:00	78	329	1383	2059	2076	3113	2508	1326	1248	797
2020-04-22	21:00:00	78	329	1383	2059	2076	3113	2508	1326	1248	797
2020-04-22	22:00:00	78	329	1383	2059	2076	3113	2508	1326	1248	797
2020-04-22	23:00:00	78	329	1383	2059	2076	3113	2509	1326	1249	797
2020-04-23	00:00:00	78	329	1383	2059	2076	3113	2509	1326	1249	797
2020-04-23	01:00:00	78	329	1383	2058	2075	3115	2509	1325	1250	797
2020-04-23	02:00:00	78	329	1383	2058	2075	3115	2509	1325	1250	797
2020-04-23	03:00:00	78	329	1383	2058	2075	3115	2509	1325	1250	797
2020-04-23	04:00:00	78	329	1383	2058	2075	3115	2509	1326	1251	798
2020-04-23	05:00:00	78	329	1383	2058	2075	3115	2510	1326	1251	799
2020-04-23	06:00:00	78	329	1383	2058	2075	3115	2510	1326	1251	799
2020-04-23	07:00:00	78	329	1383	2058	2075	3115	2510	1326	1251	799
2020-04-23	08:00:00	78	329	1383	2060	2075	3117	2512	1328	1252	798
2020-04-23	09:00:00	78	329	1383	2061	2075	3118	2512	1330	1253	799
2020-04-23	10:00:00	78	329	1383	2061	2075	3118	2513	1330	1254	799
2020-04-23	11:00:00	78	329	1383	2061	2075	3117	2514	1330	1254	799
2020-04-23	12:00:00	78	329	1384	2064	2076	3119	2515	1331	1255	800
2020-04-23	13:00:00	78	329	1384	2064	2076	3120	2515	1331	1256	800
2020-04-23	14:00:00	78	329	1384	2063	2077	3121	2515	1332	1258	801
2020-04-23	15:00:00	78	330	1384	2065	2078	3121	2515	1332	1259	801
2020-04-23	16:00:00	79	331	1384	2065	2078	3122	2515	1332	1259	802
2020-04-23	17:00:00	79	331	1384	2066	2080	3122	2515	1334	1260	802
2020-04-23	18:00:00	79	331	1385	2064	2082	3126	2513	1334	1260	804
2020-04-23	19:00:00	79	332	1385	2064	2082	3126	2513	1334	1260	804
2020-04-23	20:00:00	79	332	1386	2065	2082	3126	2513	1334	1260	804
2020-04-23	21:00:00	79	332	1386	2064	2082	3126	2513	1334	1260	805
2020-04-23	22:00:00	79	332	1387	2065	2082	3126	2513	1334	1260	807
2020-04-23	23:00:00	79	332	1387	2065	2082	3126	2513	1334	1260	807
2020-04-24	00:00:00	79	332	1387	2065	2082	3126	2513	1334	1260	807
2020-04-24	01:00:00	78	333	1386	2066	2082	3126	2512	1335	1260	807
2020-04-24	02:00:00	78	333	1386	2066	2082	3126	2512	1335	1260	807
2020-04-24	03:00:00	78	333	1386	2066	2082	3126	2512	1335	1260	807
2020-04-24	04:00:00	78	333	1386	2066	2082	3126	2512	1335	1260	807
2020-04-24	05:00:00	78	333	1386	2066	2082	3126	2512	1335	1260	807
2020-04-24	06:00:00	78	333	1386	2066	2082	3126	2512	1335	1260	807
2020-04-24	07:00:00	78	333	1386	2066	2082	3126	2512	1335	1260	807
2020-04-24	08:00:00	78	333	1386	2066	2082	3127	2512	1336	1260	807
2020-04-24	09:00:00	78	333	1386	2067	2083	3129	2512	1336	1260	808
2020-04-24	10:00:00	78	333	1388	2068	2084	3133	2512	1338	1260	808
2020-04-24	11:00:00	78	333	1388	2068	2084	3133	2513	1339	1260	808
2020-04-24	12:00:00	78	333	1389	2070	2084	3134	2515	1339	1261	808
2020-04-24	13:00:00	78	333	1389	2070	2086	3136	2515	1339	1263	808
2020-04-24	14:00:00	78	333	1389	2071	2086	3139	2515	1339	1265	812
2020-04-24	15:00:00	78	334	1390	2071	2087	3140	2517	1341	1266	814
2020-04-24	16:00:00	78	334	1390	2072	2087	3141	2517	1341	1266	816
2020-04-24	17:00:00	78	334	1390	2073	2087	3141	2518	1342	1270	818
2020-04-24	18:00:00	78	335	1391	2073	2087	3141	2519	1342	1270	818
2020-04-24	19:00:00	78	335	1392	2073	2087	3141	2519	1342	1270	818
2020-04-24	20:00:00	78	335	1392	2074	2089	3141	2521	1342	1270	818
2020-04-24	21:00:00	78	335	1393	2075	2091	3141	2521	1342	1270	818
2020-04-24	22:00:00	78	335	1393	2075	2091	3141	2521	1343	1271	818
2020-04-24	23:00:00	78	335	1393	2075	2091	3142	2521	1343	1272	818
2020-04-25	00:00:00	78	335	1393	2075	2091	3142	2521	1343	1272	818
2020-04-25	01:00:00	78	335	1393	2075	2089	3141	2523	1344	1272	818
2020-04-25	02:00:00	78	335	1393	2075	2089	3141	2523	1344	1272	818
2020-04-25	03:00:00	78	335	1393	2075	2089	3141	2523	1344	1272	818
2020-04-25	04:00:00	78	335	1393	2075	2089	3141	2523	1344	1272	818
2020-04-25	05:00:00	78	335	1393	2075	2089	3141	2523	1344	1272	818
2020-04-25	06:00:00	78	335	1393	2075	2089	3141	2523	1344	1272	818
2020-04-25	07:00:00	78	335	1393	2075	2089	3141	2523	1344	1272	818
2020-04-25	08:00:00	78	335	1393	2075	2090	3141	2523	1344	1272	818
2020-04-25	09:00:00	78	335	1393	2075	2090	3142	2524	1344	1273	818
2020-04-25	10:00:00	78	335	1395	2076	2091	3143	2524	1345	1275	818
2020-04-25	11:00:00	78	335	1395	2076	2092	3143	2525	1346	1275	820
2020-04-25	12:00:00	78	335	1399	2079	2092	3144	2525	1346	1275	821
2020-04-25	13:00:00	78	335	1399	2079	2092	3144	2525	1346	1279	821
2020-04-25	14:00:00	78	335	1401	2081	2092	3146	2525	1346	1280	823
2020-04-25	15:00:00	78	335	1403	2083	2094	3147	2525	1347	1281	824
2020-04-25	16:00:00	78	335	1404	2084	2099	3147	2527	1347	1282	825
2020-04-25	17:00:00	78	335	1404	2084	2099	3147	2527	1347	1282	825
2020-04-25	17:59:59	78	335	1404	2085	2099	3147	2527	1347	1282	825
2020-04-25	19:00:00	78	335	1404	2085	2099	3147	2527	1347	1282	825
2020-04-25	20:00:00	78	335	1405	2085	2099	3148	2527	1347	1282	825
2020-04-25	21:00:00	78	335	1405	2085	2099	3150	2528	1347	1282	825
2020-04-25	22:00:00	78	335	1405	2085	2099	3150	2528	1347	1282	825
2020-04-25	23:00:00	78	335	1405	2085	2099	3150	2528	1347	1282	825
2020-04-26	00:00:00	78	335	1405	2085	2099	3150	2528	1347	1282	825
2020-04-26	01:00:00	78	334	1405	2085	2099	3150	2529	1347	1280	827
2020-04-26	02:00:00	78	334	1405	2085	2099	3150	2529	1347	1280	827
2020-04-26	02:59:59	78	334	1405	2085	2099	3150	2529	1347	1280	827
2020-04-26	04:00:00	78	334	1405	2085	2099	3150	2529	1347	1280	827
2020-04-26	05:00:00	78	334	1405	2085	2099	3150	2529	1347	1280	827
2020-04-26	06:00:00	78	334	1405	2085	2099	3150	2529	1347	1280	827
2020-04-26	07:00:00	78	334	1405	2085	2099	3150	2529	1347	1280	827
2020-04-26	08:00:00	78	334	1405	2085	2099	3150	2529	1347	1280	827
2020-04-26	09:00:00	78	334	1405	2085	2101	3150	2529	1347	1280	827
2020-04-26	10:00:00	78	334	1405	2087	2101	3150	2530	1347	1280	828
2020-04-26	11:00:00	78	334	1407	2087	2101	3150	2530	1347	1280	829
2020-04-26	12:00:00	78	334	1407	2087	2101	3150	2530	1347	1280	829
2020-04-26	13:00:00	78	334	1408	2087	2102	3150	2530	1347	1280	829
2020-04-26	14:00:00	79	338	1409	2089	2106	3154	2532	1347	1282	829
2020-04-26	15:00:00	80	338	1410	2089	2109	3155	2534	1349	1282	829
2020-04-26	16:00:00	80	339	1412	2089	2109	3155	2534	1349	1284	830
2020-04-26	17:00:00	80	339	1412	2089	2109	3155	2534	1349	1284	830
2020-04-26	18:00:00	80	339	1412	2090	2109	3157	2536	1349	1284	830
2020-04-26	19:00:00	80	339	1412	2090	2109	3157	2536	1349	1284	830
2020-04-26	20:00:00	80	339	1412	2090	2109	3157	2536	1350	1285	830
2020-04-26	21:00:00	80	339	1412	2090	2109	3157	2536	1350	1285	830
2020-04-26	22:00:00	80	339	1412	2090	2109	3158	2536	1350	1285	830
2020-04-26	23:00:00	80	339	1412	2090	2109	3158	2536	1350	1285	830
2020-04-27	00:00:00	80	339	1412	2090	2109	3158	2536	1350	1285	830
2020-04-27	01:00:00	80	339	1412	2090	2108	3158	2537	1350	1285	830
2020-04-27	02:00:00	80	339	1412	2090	2108	3158	2537	1350	1285	830
2020-04-27	03:00:00	80	339	1412	2090	2108	3158	2537	1350	1285	830
2020-04-27	04:00:00	80	339	1412	2090	2108	3158	2537	1350	1285	830
2020-04-27	05:00:00	80	339	1412	2090	2108	3158	2537	1350	1285	830
2020-04-27	06:00:00	80	339	1412	2090	2108	3158	2537	1350	1285	830
2020-04-27	07:00:00	80	339	1412	2091	2108	3158	2537	1350	1285	830
2020-04-27	08:00:00	80	339	1412	2091	2108	3158	2537	1350	1285	830
2020-04-27	09:00:00	80	341	1413	2092	2109	3158	2537	1351	1286	829
2020-04-27	10:00:00	80	341	1413	2092	2109	3158	2537	1351	1287	829
2020-04-27	12:00:00	80	341	1416	2093	2110	3160	2537	1352	1291	832
2020-04-27	13:00:00	80	342	1416	2093	2111	3160	2537	1352	1291	832
2020-04-27	15:00:00	80	342	1417	2094	2115	3163	2541	1354	1294	839
2020-04-27	16:00:00	80	342	1415	2095	2116	3165	2541	1354	1294	839
2020-04-27	17:00:00	80	342	1415	2097	2117	3166	2544	1354	1296	840
2020-04-28	14:03:12	80	342	1418	2104	2119	3166	2549	1359	1299	841
2020-04-28	15:00:00	80	343	1418	2106	2120	3167	2551	1360	1300	841
2020-04-28	17:00:00	80	343	1418	2106	2122	3169	2552	1362	1301	842
2020-04-28	18:00:00	81	346	1418	2107	2126	3172	2553	1364	1302	844
2020-04-28	19:00:00	82	346	1418	2107	2126	3172	2553	1365	1303	845
2020-04-28	20:00:00	82	346	1418	2107	2126	3172	2553	1365	1301	844
2020-04-28	21:00:00	82	346	1418	2107	2126	3172	2553	1365	1301	844
2020-04-28	22:00:00	82	346	1418	2107	2126	3172	2553	1365	1301	844
2020-04-29	00:00:00	82	346	1418	2107	2126	3172	2553	1365	1301	844
2020-04-29	01:00:00	82	346	1416	2109	2126	3172	2553	1365	1301	844
2020-04-29	02:00:00	82	346	1416	2109	2126	3172	2553	1365	1301	844
2020-04-29	03:00:00	82	346	1416	2109	2126	3172	2553	1365	1301	844
2020-04-29	04:00:00	82	346	1416	2109	2126	3172	2553	1365	1301	844
2020-04-29	05:00:00	82	346	1416	2109	2126	3172	2553	1365	1301	844
2020-04-29	06:00:00	82	346	1416	2109	2126	3172	2553	1365	1301	844
2020-04-29	07:00:00	82	346	1416	2109	2126	3172	2553	1365	1301	844
2020-04-29	08:00:00	82	346	1416	2111	2127	3174	2553	1367	1302	845
2020-04-29	10:00:00	82	347	1417	2114	2130	3175	2554	1367	1303	846
2020-04-29	11:00:00	82	347	1417	2114	2131	3180	2555	1368	1303	846
2020-04-29	12:59:59	82	347	1417	2114	2132	3180	2556	1367	1303	847
2020-04-29	14:00:00	83	347	1417	2114	2132	3181	2557	1367	1304	847
2020-04-29	15:00:00	84	347	1417	2114	2133	3181	2558	1367	1304	847
2020-04-29	16:00:00	84	347	1417	2114	2135	3181	2558	1367	1306	848
2020-04-29	17:00:00	84	346	1417	2114	2136	3182	2559	1367	1307	848
2020-04-29	19:00:00	84	346	1417	2114	2137	3184	2559	1367	1308	848
2020-04-29	20:00:00	84	346	1417	2114	2137	3185	2559	1367	1307	848
2020-04-29	21:00:00	84	346	1417	2114	2137	3185	2559	1367	1307	848
2020-04-29	22:00:00	84	346	1417	2114	2137	3185	2559	1367	1307	848
2020-04-29	23:00:00	84	346	1417	2114	2137	3185	2559	1367	1307	848
2020-04-30	00:00:00	84	346	1417	2114	2137	3185	2559	1367	1307	848
2020-04-30	02:00:00	84	346	1417	2114	2137	3185	2558	1368	1307	848
2020-04-30	03:00:00	84	346	1417	2114	2137	3185	2558	1368	1307	848
2020-04-30	04:00:00	84	346	1417	2114	2137	3185	2558	1368	1307	848
2020-04-30	05:00:00	84	346	1417	2114	2137	3185	2558	1368	1307	848
2020-04-30	06:00:00	84	346	1417	2114	2137	3185	2558	1368	1307	848
2020-04-30	07:00:00	84	346	1417	2114	2137	3185	2558	1368	1307	848
2020-04-30	08:00:00	84	348	1417	2114	2138	3186	2559	1368	1307	848
2020-04-30	09:00:00	84	348	1417	2116	2139	3187	2559	1368	1311	848
2020-04-30	10:00:00	84	348	1417	2118	2142	3188	2560	1369	1313	848
2020-04-30	11:00:00	84	348	1417	2118	2142	3188	2560	1369	1314	848
2020-04-30	13:00:00	84	348	1420	2119	2144	3192	2561	1370	1315	848
2020-04-30	14:00:00	84	348	1420	2119	2145	3194	2564	1370	1317	849
2020-04-30	16:00:00	84	350	1421	2122	2150	3196	2566	1370	1317	850
2020-04-30	17:00:00	85	350	1423	2129	2153	3198	2567	1370	1317	849
2020-04-30	18:00:00	85	350	1424	2129	2154	3200	2569	1370	1317	849
2020-04-30	19:00:00	85	350	1424	2131	2155	3199	2569	1370	1318	849
2020-04-30	20:00:00	85	350	1424	2131	2155	3199	2569	1370	1318	849
2020-04-30	21:00:00	85	350	1424	2132	2156	3199	2569	1370	1318	849
2020-04-30	22:00:00	85	350	1424	2132	2156	3200	2569	1370	1318	849
2020-04-30	23:00:00	85	350	1424	2132	2156	3200	2569	1371	1318	849
2020-05-01	00:00:00	85	350	1425	2133	2156	3200	2569	1371	1318	849
2020-05-01	01:00:00	85	350	1423	2135	2155	3199	2570	1371	1318	850
2020-05-01	02:00:00	85	350	1423	2136	2155	3199	2570	1371	1318	850
2020-05-01	03:00:00	85	350	1423	2136	2155	3199	2570	1371	1318	850
2020-05-01	04:00:00	85	350	1423	2136	2155	3199	2570	1371	1318	850
2020-05-01	05:00:00	85	350	1423	2136	2155	3199	2570	1371	1318	850
2020-05-01	06:00:00	85	350	1423	2136	2155	3199	2570	1371	1318	850
2020-05-01	07:00:00	85	350	1423	2136	2155	3199	2570	1371	1318	850
2020-05-01	08:00:00	85	350	1424	2136	2155	3199	2570	1371	1318	850
2020-05-01	09:00:00	85	350	1424	2136	2155	3199	2570	1371	1318	850
2020-05-01	10:00:00	85	350	1424	2137	2155	3200	2571	1371	1318	850
2020-05-01	11:00:00	85	350	1424	2138	2155	3200	2571	1371	1318	850
2020-05-01	12:00:00	85	350	1424	2138	2155	3200	2572	1371	1318	852
2020-05-01	13:00:00	85	350	1424	2138	2155	3200	2572	1371	1318	852
2020-05-01	15:00:00	85	350	1424	2139	2155	3200	2572	1372	1319	854
2020-05-01	16:00:00	85	350	1424	2139	2155	3200	2572	1372	1319	854
2020-05-01	17:00:00	85	350	1424	2139	2155	3200	2572	1372	1319	854
2020-05-01	19:00:00	85	350	1424	2139	2155	3201	2572	1372	1319	854
2020-05-01	20:00:00	86	350	1425	2141	2155	3202	2573	1372	1319	854
2020-05-01	21:00:00	86	350	1425	2141	2155	3202	2574	1372	1319	854
2020-05-01	22:00:00	86	350	1425	2141	2155	3202	2574	1372	1319	854
2020-05-02	00:00:00	86	350	1425	2141	2155	3202	2574	1372	1319	854
2020-05-02	01:00:00	86	350	1425	2139	2157	3202	2573	1372	1320	854
2020-05-02	02:00:00	86	350	1425	2139	2157	3202	2573	1372	1321	854
2020-05-02	03:00:00	86	350	1425	2139	2157	3202	2573	1372	1321	854
2020-05-02	04:00:00	86	350	1425	2139	2157	3202	2573	1372	1321	854
2020-05-02	05:00:00	86	350	1425	2139	2157	3202	2573	1372	1321	854
2020-05-02	06:00:00	86	350	1425	2139	2157	3202	2573	1372	1321	854
2020-05-02	07:00:00	86	350	1425	2139	2157	3202	2573	1372	1321	854
2020-05-02	08:00:00	86	350	1425	2139	2157	3202	2573	1372	1321	854
2020-05-02	09:00:00	86	350	1425	2140	2160	3202	2574	1372	1323	855
2020-05-02	10:00:00	86	350	1426	2142	2160	3202	2576	1372	1323	855
2020-05-02	11:00:00	86	350	1426	2142	2160	3202	2576	1372	1323	855
2020-05-02	12:00:00	86	350	1426	2142	2160	3202	2576	1372	1324	855
2020-05-02	14:00:00	86	352	1429	2147	2161	3202	2577	1373	1324	855
2020-05-02	15:00:00	86	352	1430	2148	2161	3202	2577	1373	1324	855
2020-05-02	16:00:00	86	352	1430	2148	2162	3202	2577	1373	1324	855
